1, 1460374513903, 2, 3, 22.60, 43.223, 224.29, 745.2, 0, 0, 0, 0
2, 1460374514201, 3, 1, 22.88, 40.631, 188.57, 529.0, 0, 0, 0, 0
3, 1460374516517, 5, 2, 22.29, 55.859, 215.71, 722.2, 0, 0, 0, 0
4, 1460374516761, 5, 2, 22.30, 55.859, 220.00, 726.8, 0, 0, 0, 0
5, 1460374517817, 6, 1, 22.89, 40.590, 187.14, 529.0, 0, 0, 0, 0
6, 1460374521556, 10, 1, 22.89, 40.550, 185.71, 519.8, 0, 0, 0, 0
7, 1460374522991, 11, 2, 22.30, 55.859, 218.57, 726.8, 0, 0, 0, 0
8, 1460374525097, 13, 3, 22.61, 43.223, 224.29, 745.2, 0, 0, 0, 0
9, 1460374525671, 14, 1, 22.89, 40.550, 185.71, 529.0, 0, 0, 0, 0
10, 1460374526412, 15, 3, 22.60, 43.223, 224.29, 740.6, 0, 0, 0, 0
11, 1460374527152, 16, 2, 22.29, 55.859, 217.14, 722.2, 0, 0, 0, 0
12, 1460374527207, 16, 2, 22.32, 55.859, 220.00, 726.8, 0, 0, 0, 0
13, 1460374527768, 16, 3, 22.62, 43.223, 222.86, 731.4, 0, 0, 0, 0
14, 1460374527813, 16, 2, 22.31, 55.859, 220.00, 722.2, 0, 0, 0, 0
15, 1460374528631, 17, 2, 22.31, 55.859, 217.14, 717.6, 0, 0, 0, 0
16, 1460374530111, 18, 1, 22.90, 40.550, 182.86, 524.4, 0, 0, 0, 0
17, 1460374534340, 23, 3, 22.59, 43.223, 221.43, 731.4, 0, 0, 0, 0
18, 1460374535331, 24, 2, 22.31, 55.859, 217.14, 717.6, 0, 0, 0, 0
19, 1460374535446, 24, 1, 22.90, 40.550, 185.71, 515.2, 0, 0, 0, 0
20, 1460374535565, 24, 3, 22.61, 43.182, 222.86, 726.8, 0, 0, 0, 0
21, 1460374537539, 26, 2, 22.32, 55.859, 217.14, 713.0, 0, 0, 0, 0
22, 1460374537782, 26, 1, 22.91, 40.550, 204.29, 519.8, 0, 0, 0, 0
23, 1460374541136, 30, 3, 22.62, 43.223, 222.86, 717.6, 0, 0, 0, 0
24, 1460374541376, 30, 2, 22.30, 55.859, 217.14, 708.4, 0, 0, 0, 0
25, 1460374542355, 31, 1, 22.91, 40.550, 181.43, 519.8, 0, 0, 0, 0
26, 1460374543470, 32, 3, 22.62, 43.182, 222.86, 722.2, 0, 0, 0, 0
27, 1460374544711, 33, 2, 22.32, 55.819, 215.71, 703.8, 0, 0, 0, 0
28, 1460374545949, 34, 1, 22.92, 40.550, 180.00, 593.4, 0, 0, 0, 0
29, 1460374546065, 34, 2, 22.33, 55.859, 215.71, 708.4, 0, 0, 0, 0
30, 1460374549920, 38, 1, 22.92, 40.510, 182.86, 519.8, 0, 0, 0, 0
31, 1460374554160, 43, 1, 22.93, 40.510, 184.29, 515.2, 0, 0, 0, 0
32, 1460374558275, 47, 1, 22.93, 40.510, 184.29, 515.2, 0, 0, 0, 0
33, 1460374562014, 50, 1, 22.92, 40.510, 185.71, 519.8, 0, 0, 0, 0
34, 1460374562672, 51, 2, 22.32, 55.778, 217.14, 708.4, 0, 0, 0, 0
35, 1460374565879, 54, 1, 22.93, 40.469, 185.71, 524.4, 0, 0, 0, 0
36, 1460374566411, 55, 2, 22.35, 55.819, 215.71, 713.0, 0, 0, 0, 0
37, 1460374570256, 59, 2, 22.34, 55.778, 221.43, 713.0, 0, 0, 0, 0
38, 1460374570368, 59, 1, 22.93, 40.469, 185.71, 524.4, 0, 0, 0, 0
39, 1460374574481, 63, 1, 22.93, 40.469, 188.57, 519.8, 0, 0, 0, 0
40, 1460374574733, 63, 2, 22.36, 55.819, 215.71, 717.6, 0, 0, 0, 0
41, 1460374576349, 65, 3, 22.63, 43.223, 224.29, 726.8, 0, 0, 0, 0
42, 1460374577088, 65, 3, 22.64, 43.182, 221.43, 726.8, 0, 0, 0, 0
43, 1460374577457, 66, 1, 22.93, 40.469, 201.43, 533.6, 0, 0, 0, 0
44, 1460374578695, 67, 2, 22.33, 55.819, 214.29, 699.2, 0, 0, 0, 0
45, 1460374580060, 68, 3, 22.63, 43.223, 221.43, 713.0, 0, 0, 0, 0
46, 1460374580550, 69, 2, 22.34, 55.819, 217.14, 699.2, 0, 0, 0, 0
47, 1460374581914, 70, 3, 22.62, 43.223, 221.43, 717.6, 0, 0, 0, 0
48, 1460374582094, 70, 2, 22.36, 55.778, 215.71, 708.4, 0, 0, 0, 0
49, 1460374582280, 71, 1, 22.95, 40.469, 185.71, 519.8, 0, 0, 0, 0
50, 1460374582645, 71, 2, 22.34, 55.778, 215.71, 699.2, 0, 0, 0, 0
51, 1460374582821, 71, 2, 22.35, 55.778, 217.14, 703.8, 0, 0, 0, 0
52, 1460374583135, 72, 3, 22.62, 43.223, 221.43, 726.8, 0, 0, 0, 0
53, 1460374585249, 74, 3, 22.63, 43.223, 220.00, 726.8, 0, 0, 0, 0
54, 1460374585740, 74, 1, 22.95, 40.469, 185.71, 515.2, 0, 0, 0, 0
55, 1460374586424, 75, 2, 22.33, 55.778, 215.71, 703.8, 0, 0, 0, 0
56, 1460374587105, 75, 3, 22.62, 43.182, 221.43, 726.8, 0, 0, 0, 0
57, 1460374587219, 76, 3, 22.62, 43.182, 222.86, 726.8, 0, 0, 0, 0
58, 1460374587337, 76, 3, 22.63, 43.182, 222.86, 722.2, 0, 0, 0, 0
59, 1460374588201, 77, 3, 22.64, 43.182, 221.43, 722.2, 0, 0, 0, 0
60, 1460374588942, 77, 3, 22.62, 43.182, 222.86, 713.0, 0, 0, 0, 0
61, 1460374589694, 78, 1, 22.95, 40.469, 184.29, 524.4, 0, 0, 0, 0
62, 1460374589922, 78, 3, 22.65, 43.182, 221.43, 717.6, 0, 0, 0, 0
63, 1460374590280, 79, 2, 22.35, 55.778, 215.71, 703.8, 0, 0, 0, 0
64, 1460374594161, 83, 1, 22.96, 40.429, 184.29, 519.8, 0, 0, 0, 0
65, 1460374594751, 83, 2, 22.36, 55.778, 215.71, 708.4, 0, 0, 0, 0
66, 1460374595277, 84, 3, 22.65, 43.142, 222.86, 736.0, 0, 0, 0, 0
67, 1460374597642, 86, 3, 22.64, 43.142, 222.86, 717.6, 0, 0, 0, 0
68, 1460374598256, 87, 1, 22.96, 40.429, 185.71, 542.8, 0, 0, 0, 0
69, 1460374598356, 87, 2, 22.36, 55.778, 218.57, 717.6, 0, 0, 0, 0
70, 1460374602212, 91, 2, 22.37, 55.778, 218.57, 713.0, 0, 0, 0, 0
71, 1460374602246, 91, 1, 22.97, 40.469, 182.86, 524.4, 0, 0, 0, 0
72, 1460374602485, 91, 3, 22.65, 43.182, 222.86, 726.8, 0, 0, 0, 0
73, 1460374605726, 94, 1, 22.96, 40.429, 185.71, 524.4, 0, 0, 0, 0
74, 1460374605965, 94, 3, 22.64, 43.223, 224.29, 736.0, 0, 0, 0, 0
75, 1460374606940, 95, 2, 22.37, 55.778, 221.43, 717.6, 0, 0, 0, 0
76, 1460374609956, 98, 1, 22.97, 40.429, 185.71, 524.4, 0, 0, 0, 0
77, 1460374610090, 98, 3, 22.64, 43.182, 222.86, 736.0, 0, 0, 0, 0
78, 1460374610544, 99, 2, 22.36, 55.737, 217.14, 708.4, 0, 0, 0, 0
79, 1460374613810, 102, 1, 22.97, 40.429, 185.71, 529.0, 0, 0, 0, 0
80, 1460374614550, 103, 3, 22.64, 43.142, 222.86, 736.0, 0, 0, 0, 0
81, 1460374615275, 104, 2, 22.38, 55.737, 218.57, 717.6, 0, 0, 0, 0
82, 1460374618504, 107, 2, 22.37, 55.737, 217.14, 713.0, 0, 0, 0, 0
83, 1460374618540, 107, 1, 22.96, 40.429, 187.14, 529.0, 0, 0, 0, 0
84, 1460374618780, 107, 3, 22.65, 43.142, 222.86, 736.0, 0, 0, 0, 0
85, 1460374621646, 110, 1, 22.98, 40.388, 185.71, 533.6, 0, 0, 0, 0
86, 1460374622234, 111, 2, 22.37, 55.778, 215.71, 722.2, 0, 0, 0, 0
87, 1460374622886, 111, 3, 22.65, 43.142, 222.86, 736.0, 0, 0, 0, 0
88, 1460374625629, 114, 3, 22.65, 43.142, 222.86, 736.0, 0, 0, 0, 0
89, 1460374625963, 114, 2, 22.36, 55.737, 218.57, 722.2, 0, 0, 0, 0
90, 1460374626365, 115, 1, 22.98, 40.388, 182.86, 524.4, 0, 0, 0, 0
91, 1460374629978, 118, 1, 22.99, 40.388, 187.14, 529.0, 0, 0, 0, 0
92, 1460374630232, 119, 3, 22.66, 43.142, 224.29, 740.6, 0, 0, 0, 0
93, 1460374630444, 119, 2, 22.38, 55.737, 218.57, 722.2, 0, 0, 0, 0
94, 1460374634335, 123, 1, 22.99, 40.388, 190.00, 519.8, 0, 0, 0, 0
95, 1460374634462, 123, 3, 22.65, 43.142, 222.86, 736.0, 0, 0, 0, 0
96, 1460374634673, 123, 2, 22.38, 55.737, 218.57, 708.4, 0, 0, 0, 0
97, 1460374638277, 127, 2, 22.38, 55.737, 218.57, 722.2, 0, 0, 0, 0
98, 1460374638940, 127, 1, 22.99, 40.388, 184.29, 529.0, 0, 0, 0, 0
99, 1460374639054, 127, 3, 22.65, 43.142, 222.86, 740.6, 0, 0, 0, 0
100, 1460374642045, 130, 1, 23.00, 40.388, 207.14, 524.4, 0, 0, 0, 0
101, 1460374642421, 131, 3, 22.65, 43.142, 222.86, 740.6, 0, 0, 0, 0
102, 1460374642508, 131, 2, 22.38, 55.778, 217.14, 722.2, 0, 0, 0, 0
103, 1460374645899, 134, 1, 23.00, 40.388, 185.71, 529.0, 0, 0, 0, 0
104, 1460374646152, 135, 3, 22.67, 43.142, 224.29, 754.4, 0, 0, 0, 0
105, 1460374647489, 136, 2, 22.36, 55.737, 217.14, 722.2, 0, 0, 0, 0
106, 1460374649876, 138, 3, 22.66, 43.142, 224.29, 745.2, 0, 0, 0, 0
107, 1460374650218, 139, 2, 22.36, 55.697, 220.00, 722.2, 0, 0, 0, 0
108, 1460374650368, 139, 1, 23.01, 40.388, 185.71, 529.0, 0, 0, 0, 0
109, 1460374653608, 142, 1, 23.01, 40.388, 185.71, 533.6, 0, 0, 0, 0
110, 1460374653957, 142, 2, 22.39, 55.737, 224.29, 726.8, 0, 0, 0, 0
111, 1460374654223, 143, 3, 22.67, 43.142, 222.86, 740.6, 0, 0, 0, 0
112, 1460374658213, 147, 1, 23.01, 40.347, 205.71, 529.0, 0, 0, 0, 0
113, 1460374658578, 147, 3, 22.67, 43.102, 221.43, 736.0, 0, 0, 0, 0
114, 1460374658926, 147, 2, 22.39, 55.737, 217.14, 713.0, 0, 0, 0, 0
115, 1460374662068, 150, 1, 23.02, 40.347, 184.29, 519.8, 0, 0, 0, 0
116, 1460374662572, 151, 3, 22.66, 43.102, 227.14, 740.6, 0, 0, 0, 0
117, 1460374662784, 151, 2, 22.40, 55.697, 217.14, 708.4, 0, 0, 0, 0
118, 1460374665924, 154, 1, 23.01, 40.307, 185.71, 524.4, 0, 0, 0, 0
119, 1460374666536, 155, 3, 22.67, 43.102, 222.86, 731.4, 0, 0, 0, 0
120, 1460374666640, 155, 2, 22.38, 55.737, 217.14, 713.0, 0, 0, 0, 0
