1, 1461680276155, 2, 1, 22.55, 38.282, 171.43, 464.6, 0, 0, 0, 0
2, 1461680276505, 2, 3, 22.26, 40.550, 195.71, 501.4, 0, 0, 0, 0
3, 1461680276536, 2, 2, 22.18, 53.065, 195.71, 542.8, 0, 0, 0, 0
4, 1461680280141, 6, 2, 22.19, 53.065, 197.14, 542.8, 0, 0, 0, 0
5, 1461680280772, 7, 1, 22.56, 38.282, 171.43, 455.4, 0, 0, 0, 0
6, 1461680280997, 7, 3, 22.26, 40.510, 194.29, 506.0, 0, 0, 0, 0
7, 1461680284382, 10, 2, 22.19, 53.065, 197.14, 547.4, 0, 0, 0, 0
8, 1461680284614, 11, 3, 22.26, 40.550, 192.86, 501.4, 0, 0, 0, 0
9, 1461680284889, 11, 1, 22.56, 38.282, 171.43, 460.0, 0, 0, 0, 0
10, 1461680288510, 14, 2, 22.18, 53.065, 197.14, 547.4, 0, 0, 0, 0
11, 1461680288855, 15, 3, 22.25, 40.550, 194.29, 501.4, 0, 0, 0, 0
12, 1461680288899, 15, 1, 22.55, 38.282, 171.43, 464.6, 0, 0, 0, 0
13, 1461680292122, 18, 1, 22.55, 38.282, 171.43, 460.0, 0, 0, 0, 0
14, 1461680292366, 18, 2, 22.18, 53.065, 198.57, 542.8, 0, 0, 0, 0
15, 1461680292723, 19, 3, 22.26, 40.550, 194.29, 496.8, 0, 0, 0, 0
16, 1461680296113, 22, 1, 22.55, 38.282, 172.86, 455.4, 0, 0, 0, 0
17, 1461680296233, 22, 2, 22.18, 53.065, 198.57, 547.4, 0, 0, 0, 0
18, 1461680296715, 23, 3, 22.26, 40.550, 192.86, 510.6, 0, 0, 0, 0
19, 1461680300223, 26, 2, 22.18, 53.065, 197.14, 547.4, 0, 0, 0, 0
20, 1461680300340, 26, 3, 22.26, 40.590, 195.71, 515.2, 0, 0, 0, 0
21, 1461680300856, 27, 1, 22.54, 38.282, 171.43, 460.0, 0, 0, 0, 0
22, 1461680303847, 30, 1, 22.56, 38.282, 171.43, 460.0, 0, 0, 0, 0
23, 1461680304096, 30, 2, 22.19, 53.065, 197.14, 552.0, 0, 0, 0, 0
24, 1461680304689, 31, 3, 22.26, 40.590, 195.71, 515.2, 0, 0, 0, 0
25, 1461680307964, 34, 1, 22.55, 38.282, 171.43, 464.6, 0, 0, 0, 0
26, 1461680308333, 34, 2, 22.18, 53.065, 195.71, 552.0, 0, 0, 0, 0
27, 1461680308563, 34, 3, 22.26, 40.550, 195.71, 510.6, 0, 0, 0, 0
28, 1461680312673, 39, 3, 22.25, 40.429, 195.71, 510.6, 0, 0, 0, 0
29, 1461680312701, 39, 2, 22.18, 53.065, 197.14, 552.0, 0, 0, 0, 0
30, 1461680312955, 39, 1, 22.54, 38.282, 171.43, 460.0, 0, 0, 0, 0
31, 1461680315948, 42, 1, 22.55, 38.282, 170.00, 460.0, 0, 0, 0, 0
32, 1461680316289, 42, 3, 22.27, 40.429, 194.29, 510.6, 0, 0, 0, 0
33, 1461680316317, 42, 2, 22.18, 53.065, 198.57, 547.4, 0, 0, 0, 0
34, 1461680319906, 46, 3, 22.26, 40.429, 195.71, 510.6, 0, 0, 0, 0
35, 1461680319934, 46, 2, 22.18, 53.065, 198.57, 556.6, 0, 0, 0, 0
36, 1461680320565, 46, 1, 22.54, 38.282, 171.43, 460.0, 0, 0, 0, 0
37, 1461680323924, 50, 2, 22.18, 53.065, 197.14, 552.0, 0, 0, 0, 0
38, 1461680324023, 50, 3, 22.26, 40.388, 195.71, 519.8, 0, 0, 0, 0
39, 1461680324305, 50, 1, 22.54, 38.282, 172.86, 464.6, 0, 0, 0, 0
40, 1461680328424, 54, 1, 22.55, 38.282, 171.43, 464.6, 0, 0, 0, 0
41, 1461680328639, 55, 3, 22.26, 40.388, 195.71, 515.2, 0, 0, 0, 0
42, 1461680328917, 55, 2, 22.45, 53.065, 198.57, 556.6, 0, 0, 0, 0
43, 1461680332165, 58, 1, 22.54, 38.282, 171.43, 464.6, 0, 0, 0, 0
44, 1461680332509, 58, 3, 22.26, 40.388, 194.29, 515.2, 0, 0, 0, 0
45, 1461680333273, 59, 2, 22.17, 53.024, 198.57, 556.6, 0, 0, 0, 0
46, 1461680335872, 62, 3, 22.25, 40.469, 195.71, 519.8, 0, 0, 0, 0
47, 1461680336030, 62, 1, 22.54, 38.282, 172.86, 464.6, 0, 0, 0, 0
48, 1461680336265, 62, 2, 22.18, 53.024, 198.57, 561.2, 0, 0, 0, 0
49, 1461680339989, 66, 3, 22.26, 40.469, 195.71, 515.2, 0, 0, 0, 0
50, 1461680340882, 67, 2, 22.18, 53.065, 198.57, 561.2, 0, 0, 0, 0
51, 1461680340912, 67, 1, 22.54, 38.282, 174.29, 469.2, 0, 0, 0, 0
52, 1461680344355, 70, 3, 22.26, 40.550, 195.71, 524.4, 0, 0, 0, 0
53, 1461680344748, 71, 2, 22.18, 53.065, 197.14, 556.6, 0, 0, 0, 0
54, 1461680344778, 71, 1, 22.55, 38.282, 172.86, 469.2, 0, 0, 0, 0
55, 1461680348615, 75, 2, 22.17, 53.065, 200.00, 561.2, 0, 0, 0, 0
56, 1461680348735, 75, 3, 22.25, 40.550, 195.71, 519.8, 0, 0, 0, 0
57, 1461680348765, 75, 1, 22.54, 38.282, 172.86, 460.0, 0, 0, 0, 0
58, 1461680351858, 78, 2, 22.18, 53.024, 200.00, 565.8, 0, 0, 0, 0
59, 1461680352094, 78, 3, 22.25, 40.550, 195.71, 515.2, 0, 0, 0, 0
60, 1461680352365, 78, 1, 22.55, 38.282, 167.14, 464.6, 0, 0, 0, 0
61, 1461680356224, 82, 2, 22.18, 53.024, 200.00, 561.2, 0, 0, 0, 0
62, 1461680356488, 82, 1, 22.55, 38.282, 172.86, 469.2, 0, 0, 0, 0
63, 1461680356712, 83, 3, 22.25, 40.550, 195.71, 519.8, 0, 0, 0, 0
64, 1461680359966, 86, 2, 22.18, 53.065, 200.00, 561.2, 0, 0, 0, 0
65, 1461680360701, 87, 3, 22.26, 40.550, 197.14, 524.4, 0, 0, 0, 0
66, 1461680360731, 87, 1, 22.54, 38.282, 170.00, 469.2, 0, 0, 0, 0
67, 1461680364444, 90, 3, 22.26, 40.550, 197.14, 515.2, 0, 0, 0, 0
68, 1461680364587, 90, 1, 22.54, 38.282, 171.43, 469.2, 0, 0, 0, 0
69, 1461680364832, 91, 2, 22.18, 53.065, 200.00, 561.2, 0, 0, 0, 0
70, 1461680368100, 94, 1, 22.54, 38.282, 172.86, 473.8, 0, 0, 0, 0
71, 1461680368187, 94, 3, 22.26, 40.550, 192.86, 519.8, 0, 0, 0, 0
