1, 1485699365136, 3, 1, 22.43, 40.226, 171.43, 565.8, 0, 0, 0, 0
2, 1485699365224, 3, 5, 22.12, 41.563, 197.14, 717.6, 0, 0, 0, 0
3, 1485699365515, 3, 4, 22.32, 37.472, 310.00, 1274.2, 0, 0, 0, 0
4, 1485699365749, 4, 2, 22.22, 50.310, 205.71, 699.2, 0, 0, 0, 0
5, 1485699365900, 4, 3, 22.28, 35.002, 194.29, 630.2, 0, 0, 0, 0
6, 1485699369339, 7, 5, 22.11, 41.563, 197.14, 713.0, 0, 0, 0, 0
7, 1485699369381, 7, 4, 22.32, 37.472, 291.43, 1260.4, 0, 0, 0, 0
8, 1485699369501, 7, 1, 22.42, 40.267, 172.86, 565.8, 0, 0, 0, 0
9, 1485699369739, 8, 2, 22.22, 50.310, 205.71, 699.2, 0, 0, 0, 0
10, 1485699369768, 8, 3, 22.27, 35.042, 192.86, 625.6, 0, 0, 0, 0
11, 1485699372854, 11, 2, 22.22, 50.310, 205.71, 699.2, 0, 0, 0, 0
12, 1485699373005, 11, 3, 22.28, 35.002, 192.86, 630.2, 0, 0, 0, 0
13, 1485699373241, 11, 1, 22.42, 40.267, 171.43, 561.2, 0, 0, 0, 0
14, 1485699373370, 11, 4, 22.32, 37.472, 308.57, 1260.4, 0, 0, 0, 0
15, 1485699373703, 11, 5, 22.11, 41.563, 197.14, 713.0, 0, 0, 0, 0
16, 1485699377068, 15, 5, 22.12, 41.563, 197.14, 713.0, 0, 0, 0, 0
17, 1485699377097, 15, 2, 22.22, 50.270, 205.71, 699.2, 0, 0, 0, 0
18, 1485699377481, 15, 1, 22.42, 40.267, 167.14, 561.2, 0, 0, 0, 0
19, 1485699377610, 15, 4, 22.32, 37.472, 308.57, 1255.8, 0, 0, 0, 0
20, 1485699377995, 16, 3, 22.27, 35.002, 190.00, 621.0, 0, 0, 0, 0
21, 1485699381085, 19, 2, 22.22, 50.310, 204.29, 699.2, 0, 0, 0, 0
22, 1485699381225, 19, 4, 22.32, 37.472, 287.14, 1242.0, 0, 0, 0, 0
23, 1485699381254, 19, 3, 22.28, 34.961, 188.57, 625.6, 0, 0, 0, 0
24, 1485699381595, 19, 1, 22.41, 40.267, 172.86, 561.2, 0, 0, 0, 0
25, 1485699381685, 19, 5, 22.10, 41.563, 198.57, 708.4, 0, 0, 0, 0
26, 1485699385048, 23, 5, 22.12, 41.522, 194.29, 699.2, 0, 0, 0, 0
27, 1485699385215, 23, 4, 22.31, 37.472, 308.57, 1246.6, 0, 0, 0, 0
28, 1485699385340, 23, 3, 22.28, 34.961, 190.00, 616.4, 0, 0, 0, 0
29, 1485699385575, 23, 2, 22.22, 50.310, 207.14, 699.2, 0, 0, 0, 0
30, 1485699385603, 23, 1, 22.42, 40.226, 172.86, 561.2, 0, 0, 0, 0
31, 1485699388939, 27, 2, 22.22, 50.310, 204.29, 690.0, 0, 0, 0, 0
32, 1485699389200, 27, 1, 22.42, 40.267, 172.86, 556.6, 0, 0, 0, 0
33, 1485699389578, 27, 3, 22.28, 35.002, 191.43, 611.8, 0, 0, 0, 0
34, 1485699389787, 28, 5, 22.10, 41.563, 195.71, 703.8, 0, 0, 0, 0
35, 1485699389829, 28, 4, 22.32, 37.472, 307.14, 1237.4, 0, 0, 0, 0
36, 1485699393198, 31, 3, 22.26, 35.002, 188.57, 607.2, 0, 0, 0, 0
37, 1485699393444, 31, 4, 22.31, 37.472, 285.71, 1223.6, 0, 0, 0, 0
38, 1485699393777, 32, 5, 22.10, 41.603, 195.71, 694.6, 0, 0, 0, 0
39, 1485699393806, 32, 2, 22.22, 50.270, 204.29, 694.6, 0, 0, 0, 0
40, 1485699393834, 32, 1, 22.40, 40.267, 172.86, 556.6, 0, 0, 0, 0
41, 1485699397058, 35, 3, 22.28, 35.002, 191.43, 616.4, 0, 0, 0, 0
42, 1485699397308, 35, 4, 22.31, 37.472, 305.71, 1232.8, 0, 0, 0, 0
43, 1485699397393, 35, 5, 22.12, 41.563, 195.71, 690.0, 0, 0, 0, 0
44, 1485699397551, 35, 2, 22.22, 50.310, 204.29, 671.6, 0, 0, 0, 0
45, 1485699399910, 38, 1, 22.41, 40.267, 172.86, 556.6, 0, 0, 0, 0
46, 1485699401382, 39, 5, 22.11, 41.563, 194.29, 690.0, 0, 0, 0, 0
47, 1485699401424, 39, 1, 22.41, 40.267, 171.43, 547.4, 0, 0, 0, 0
48, 1485699401451, 39, 4, 22.32, 37.472, 304.29, 1232.8, 0, 0, 0, 0
49, 1485699401783, 40, 2, 22.22, 50.310, 202.86, 690.0, 0, 0, 0, 0
50, 1485699401813, 40, 3, 22.27, 35.002, 191.43, 602.6, 0, 0, 0, 0
51, 1485699405039, 43, 3, 22.28, 35.002, 188.57, 611.8, 0, 0, 0, 0
52, 1485699405155, 43, 4, 22.32, 37.472, 285.71, 1232.8, 0, 0, 0, 0
53, 1485699405246, 43, 5, 22.11, 41.563, 197.14, 699.2, 0, 0, 0, 0
54, 1485699405273, 43, 2, 22.22, 50.310, 204.29, 690.0, 0, 0, 0, 0
55, 1485699406014, 44, 1, 22.42, 40.267, 171.43, 547.4, 0, 0, 0, 0
56, 1485699409102, 47, 5, 22.12, 41.563, 194.29, 694.6, 0, 0, 0, 0
57, 1485699409253, 47, 1, 22.42, 40.267, 171.43, 547.4, 0, 0, 0, 0
58, 1485699409378, 47, 2, 22.22, 50.310, 205.71, 690.0, 0, 0, 0, 0
59, 1485699409528, 47, 3, 22.27, 34.961, 188.57, 607.2, 0, 0, 0, 0
60, 1485699409893, 48, 4, 22.30, 37.472, 305.71, 1223.6, 0, 0, 0, 0
61, 1485699412994, 51, 1, 22.42, 40.267, 172.86, 547.4, 0, 0, 0, 0
